Date,AMZN,CAT,DE,EXC,GOOG,JNJ,JPM,META,PFE,PG
2015-08-10,26.200000762939453,62.453182220458984,81.78929138183594,16.08740234375,31.537126541137695,75.55050659179688,52.693504333496094,93.70835876464844,22.383108139038086,58.29693603515625
2015-08-11,26.37299919128418,60.801456451416016,81.03150939941406,16.04240608215332,32.88325119018555,74.95996856689453,52.188690185546875,93.18084716796875,22.231185913085938,58.1748161315918
2015-08-12,26.295499801635742,61.48706817626953,78.84236907958984,16.50177001953125,32.822540283203125,74.73283386230469,51.43142318725586,93.74816131591797,22.38943862915039,58.30457305908203
2015-08-13,26.482999801635742,60.58332443237305,78.3876953125,16.532058715820312,32.66777038574219,74.5587158203125,51.668556213378906,92.99172973632812,22.383108139038086,57.838993072509766
2015-08-14,26.576000213623047,61.152042388916016,79.43177795410156,16.698644638061523,32.701114654541016,74.80855560302734,51.928611755371094,93.97708892822266,22.357784271240234,57.71687316894531
2015-08-17,26.76099967956543,61.191001892089844,79.29705047607422,16.865230560302734,32.887725830078125,75.611083984375,52.0662841796875,93.48938751220703,22.471729278564453,57.64814758300781
2015-08-18,26.750999450683594,61.40916061401367,79.0697021484375,16.961139678955078,32.6518440246582,75.2325210571289,52.17338180541992,94.72356414794922,22.484392166137695,57.342872619628906
2015-08-19,26.645999908447266,60.31061935424805,77.44470977783203,17.253917694091797,32.88922119140625,75.18710327148438,51.70680236816406,94.86289978027344,22.326143264770508,56.571990966796875
2015-08-20,25.788999557495117,59.53153610229492,76.32490539550781,17.062095642089844,32.18903732299805,74.79341125488281,50.437076568603516,90.13517761230469,21.87036895751953,56.41172409057617
2015-08-21,24.723499298095703,58.43297576904297,70.12796783447266,16.658254623413086,30.47963523864746,72.90145874023438,48.647216796875,85.65629577636719,21.231035232543945,54.831783294677734
2015-08-24,23.168500900268555,56.73452377319336,68.00618743896484,16.47653579711914,29.341524124145508,70.81114959716797,46.0848274230957,81.70492553710938,20.338497161865234,52.771026611328125
2015-08-25,23.318500518798828,56.14240264892578,66.59165954589844,15.345788955688477,28.965805053710938,69.21669006347656,45.82475280761719,82.61064910888672,19.83841896057129,52.22146987915039
2015-08-26,25.03849983215332,57.55259323120117,68.39348602294922,15.870779991149902,31.28282928466797,72.55815124511719,48.119441986083984,86.781005859375,20.528396606445312,54.11434555053711
2015-08-27,25.918500900268555,58.94718551635742,69.37017059326172,16.012121200561523,31.73021125793457,73.40496063232422,49.32032775878906,89.30909729003906,21.053794860839844,54.557029724121094
2015-08-28,25.90049934387207,59.17313766479492,69.4375228881836,15.85058879852295,31.37041473388672,72.60391235351562,49.052608489990234,90.58308410644531,20.67399024963379,54.3509407043457
2015-08-31,25.644500732421875,59.55488967895508,68.8565673828125,15.527518272399902,30.766775131225586,71.69611358642578,49.0296745300293,89.01049041748047,20.395462036132812,53.938785552978516
2015-09-01,24.82699966430664,58.35506057739258,67.35785675048828,15.12368106842041,29.748598098754883,70.25424194335938,47.002708435058594,86.8208236694336,19.85108184814453,52.58784866333008
2015-09-02,25.52750015258789,59.28998565673828,68.01460266113281,15.12368106842041,30.572195053100586,71.21546936035156,47.8593864440918,89.46833038330078,20.23721694946289,53.28240966796875
2015-09-03,25.236000061035156,58.00446701049805,68.19139099121094,15.275121688842773,30.16960334777832,70.67381286621094,47.94351577758789,87.73649597167969,20.18657684326172,53.37398910522461
2015-09-04,24.950000762939453,56.952667236328125,66.70114135742188,15.002532005310059,29.893409729003906,69.6591796875,47.040950775146484,87.84598541259766,19.857404708862305,52.480987548828125
2015-09-08,25.87700080871582,57.88759231567383,67.44207000732422,15.290261268615723,30.588119506835938,71.66558837890625,48.310665130615234,89.11002349853516,20.591699600219727,53.41215133666992
2015-09-09,25.844499588012695,56.843605041503906,66.99583435058594,15.037869453430176,30.491579055786133,70.3534164428711,47.561073303222656,90.01575469970703,20.23088836669922,52.26727294921875
2015-09-10,26.11199951171875,56.42290496826172,67.41683197021484,15.017671585083008,30.921043395996094,70.73484802246094,47.9282112121582,91.54853057861328,20.648670196533203,52.14513397216797
2015-09-11,26.472000122070312,56.58650588989258,66.72637176513672,14.992435455322266,31.141000747680664,70.89505767822266,47.85173416137695,91.61820983886719,20.870216369628906,52.22146987915039
2015-09-14,26.069000244140625,56.6955680847168,67.08843994140625,15.224642753601074,31.015098571777344,71.19257354736328,47.71405792236328,91.8769760131836,20.705642700195312,51.94670867919922
2015-09-15,26.118499755859375,58.105751037597656,68.54505157470703,15.391223907470703,31.60729217529297,72.01651763916016,48.63192367553711,92.46421813964844,20.996826171875,53.00761795043945
2015-09-16,26.36949920654297,58.93161392211914,68.4945297241211,15.678956985473633,31.649093627929688,72.17671966552734,49.06026840209961,93.01162719726562,21.00315284729004,53.50374221801758
2015-09-17,26.943500518798828,57.700626373291016,67.71991729736328,15.93639850616455,31.993465423583984,72.35218811035156,47.920570373535156,93.8974609375,21.19305419921875,53.610595703125
2015-09-18,27.01300048828125,55.98659133911133,66.97057342529297,15.603242874145508,31.314180374145508,71.24600982666016,46.612606048583984,93.9571762084961,20.79426383972168,53.381622314453125
2015-09-21,27.41950035095215,56.22032165527344,66.65058898925781,15.406365394592285,31.622220993041992,71.04764556884766,47.002708435058594,95.1017837524414,20.522066116333008,53.923526763916016
2015-09-22,26.920000076293945,55.84634780883789,66.38119506835938,14.36648941040039,30.987730026245117,71.13154602050781,46.58966064453125,92.52393341064453,20.42078971862793,53.57242965698242
2015-09-23,26.803499221801758,54.693260192871094,65.41288757324219,14.649176597595215,30.97130584716797,70.94084930419922,46.38314437866211,93.5291976928711,20.648670196533203,53.6258430480957
2015-09-24,26.6875,51.265201568603516,63.78787612915039,14.67441177368164,31.142494201660156,70.5517578125,46.061885833740234,93.96713256835938,20.699308395385742,54.46543502807617
2015-09-25,26.212499618530273,50.626338958740234,63.82999801635742,14.89147663116455,30.454254150390625,69.42269134521484,47.018001556396484,92.33482360839844,20.18657684326172,55.46527099609375
2015-09-28,25.202999114990234,49.69919204711914,62.599395751953125,14.740035057067871,29.604278564453125,69.70494842529297,45.87831497192383,88.7915267944336,19.509260177612305,54.77836608886719
2015-09-29,24.803499221801758,50.104331970214844,62.480567932128906,14.714794158935547,29.60826301574707,70.97901153564453,45.77122116088867,86.26343536376953,19.6358642578125,55.167633056640625
2015-09-30,25.594499588012695,50.922393798828125,62.80308532714844,14.992435455322266,30.277591705322266,71.21546936035156,46.63555145263672,89.4782943725586,19.882728576660156,54.90813064575195
2015-10-01,26.035999298095703,50.166656494140625,61.86103820800781,14.740035057067871,30.420413970947266,71.07814025878906,46.979759216308594,90.52336120605469,20.154924392700195,54.91574478149414
2015-10-02,26.62700080871582,51.187286376953125,62.43815231323242,15.053009033203125,31.197734832763672,71.65795135498047,46.848777770996094,91.63811492919922,20.939851760864258,55.274478912353516
2015-10-05,27.18400001525879,53.89857482910156,66.37606811523438,15.295307159423828,31.92230224609375,72.29114532470703,47.78097915649414,93.56900787353516,21.19305419921875,55.88507080078125
2015-10-06,26.874000549316406,55.176307678222656,66.5712661743164,15.249879837036133,32.11986541748047,71.26889038085938,47.804100036621094,92.36469268798828,20.75627899169922,56.022457122802734
2015-10-07,27.097000122070312,54.83351516723633,66.95318603515625,15.209497451782227,31.966590881347656,72.45899200439453,47.865726470947266,91.96656036376953,21.072778701782227,56.266700744628906
2015-10-08,26.658000946044922,55.97098922729492,68.66753387451172,15.58809757232666,31.80734634399414,72.5352783203125,47.865726470947266,92.0362319946289,20.946182250976562,56.785709381103516
2015-10-09,26.989999771118164,55.5502815246582,67.784912109375,15.55781364440918,32.0287971496582,72.75650787353516,47.711647033691406,92.80261993408203,21.041133880615234,56.84675979614258
2015-10-12,27.50950050354004,54.9269905090332,66.56278228759766,15.663816452026367,32.18107604980469,73.22949981689453,47.54985427856445,93.81783294677734,21.028472900390625,56.732276916503906
2015-10-13,27.44499969482422,54.669891357421875,65.28974151611328,15.441699981689453,32.46125030517578,72.81753540039062,47.418888092041016,93.6784896850586,20.876548767089844,56.564369201660156
2015-10-14,27.241500854492188,55.090614318847656,64.73809051513672,15.340740203857422,32.40451431274414,72.11566162109375,46.217044830322266,93.62872314453125,20.914531707763672,56.64069366455078
2015-10-15,28.121999740600586,55.184112548828125,64.69568634033203,15.628475189208984,32.93102264404297,74.11444091796875,47.68083572387695,95.5098648071289,21.57286262512207,56.68648147583008
2015-10-16,28.538000106811523,54.28813552856445,64.5004653930664,15.376081466674805,32.953914642333984,74.94599151611328,48.09684371948242,97.08245086669922,21.781753540039062,57.1673469543457
2015-10-19,28.657499313354492,53.96870040893555,64.47500610351562,15.234735488891602,33.14799499511719,74.71713256835938,47.935054779052734,98.00808715820312,21.838726043701172,57.36579132080078
2015-10-20,28.04400062561035,54.747798919677734,64.83145904541016,15.436655044555664,32.36072540283203,74.45013427734375,48.166194915771484,96.54498291015625,21.522216796875,56.80861282348633
2015-10-21,27.78849983215332,54.280338287353516,65.05211639404297,15.376081466674805,31.979036331176758,74.48064422607422,47.811798095703125,96.65445709228516,21.180397033691406,56.672271728515625
2015-10-22,28.195499420166016,55.8402099609375,67.34357452392578,15.653715133666992,32.43587112426758,75.93012237548828,48.6823616027832,99.20246124267578,21.098102569580078,57.64259719848633
2015-10-23,29.951499938964844,56.5256233215332,68.11588287353516,15.073200225830078,34.93452835083008,76.5251693725586,49.20624542236328,101.71063995361328,21.553871154785156,59.32145690917969
